9.800000e-01 1.020000e+00 0.000000e+00 5.020190e-01 3.290463e+01 3.290463e+01 9.864898e-01 4.380404e+00 4.380404e+00 1.800133e+00 5.509354e-04 5.509354e-04 
9.700000e-01 1.030000e+00 0.000000e+00 7.624826e-01 1.447826e+01 1.447826e+01 1.481096e+00 1.998459e+00 1.998459e+00 2.696478e+00 5.806316e-04 5.806316e-04 
9.600000e-01 1.040000e+00 0.000000e+00 1.033539e+00 8.002554e+00 8.002554e+00 1.977307e+00 1.152906e+00 1.152906e+00 3.588405e+00 6.118939e-04 6.118939e-04 
9.500000e-01 1.050000e+00 0.000000e+00 1.317586e+00 5.003944e+00 5.003944e+00 2.475614e+00 7.561119e-01 7.561119e-01 4.474517e+00 6.447539e-04 6.447539e-04 
9.400000e-01 1.060000e+00 0.000000e+00 1.616248e+00 3.381881e+00 3.381881e+00 2.976468e+00 5.376472e-01 5.376472e-01 5.353469e+00 6.792422e-04 6.792422e-04 
9.300000e-01 1.070000e+00 0.000000e+00 1.930372e+00 2.412828e+00 2.412828e+00 3.480275e+00 4.041729e-01 4.041729e-01 6.223964e+00 7.153895e-04 7.153895e-04 
9.200000e-01 1.080000e+00 0.000000e+00 2.260095e+00 1.792732e+00 1.792732e+00 3.987379e+00 3.164214e-01 3.164214e-01 7.084742e+00 7.532294e-04 7.532294e-04 
9.100000e-01 1.090000e+00 0.000000e+00 2.604959e+00 1.375421e+00 1.375421e+00 4.498058e+00 2.555020e-01 2.555020e-01 7.934568e+00 7.927999e-04 7.927999e-04 
9.000000e-01 1.100000e+00 0.000000e+00 2.964047e+00 1.083464e+00 1.083464e+00 5.012501e+00 2.113965e-01 2.113965e-01 8.772213e+00 8.341456e-04 8.341456e-04 
8.900000e-01 1.110000e+00 0.000000e+00 3.336143e+00 8.727408e-01 8.727408e-01 5.530797e+00 1.783824e-01 1.783824e-01 9.596426e+00 8.773202e-04 8.773202e-04 
8.800000e-01 1.120000e+00 0.000000e+00 3.719887e+00 7.166532e-01 7.166532e-01 6.052916e+00 1.529939e-01 1.529939e-01 1.040592e+01 9.223884e-04 9.223884e-04 
8.700000e-01 1.130000e+00 0.000000e+00 4.113919e+00 5.984350e-01 5.984350e-01 6.578684e+00 1.330303e-01 1.330303e-01 1.119936e+01 9.694269e-04 9.694269e-04 
8.600000e-01 1.140000e+00 0.000000e+00 4.517016e+00 5.071279e-01 5.071279e-01 7.107769e+00 1.170380e-01 1.170380e-01 1.197535e+01 1.018526e-03 1.018526e-03 
8.500000e-01 1.150000e+00 0.000000e+00 4.928199e+00 4.353527e-01 4.353527e-01 7.639649e+00 1.040251e-01 1.040251e-01 1.273242e+01 1.069789e-03 1.069789e-03 
8.400000e-01 1.160000e+00 0.000000e+00 5.346825e+00 3.780144e-01 3.780144e-01 8.173604e+00 9.329523e-02 9.329523e-02 1.346909e+01 1.123332e-03 1.123332e-03 
8.300000e-01 1.170000e+00 0.000000e+00 5.772640e+00 3.315199e-01 3.315199e-01 8.708688e+00 8.434746e-02 8.434746e-02 1.418384e+01 1.179285e-03 1.179285e-03 
8.200000e-01 1.180000e+00 0.000000e+00 6.205809e+00 2.932888e-01 2.932888e-01 9.243733e+00 7.681364e-02 7.681364e-02 1.487516e+01 1.237785e-03 1.237785e-03 
8.100000e-01 1.190000e+00 0.000000e+00 6.646902e+00 2.614393e-01 2.614393e-01 9.777338e+00 7.041816e-02 7.041816e-02 1.554162e+01 1.298979e-03 1.298979e-03 
8.000000e-01 1.200000e+00 0.000000e+00 7.096851e+00 2.345819e-01 2.345819e-01 1.030788e+01 6.495101e-02 6.495101e-02 1.618191e+01 1.363017e-03 1.363017e-03 
